ticket_key,snapshot_id,event_id,game,tip_et,player,market,recommended_side,point,tier,selected_book,selected_price_american,play_to_american,model_p_hit,best_ev,actual_stat_value,result,graded_price_american,stake_units,pnl_units,graded_at_utc,grading_notes
3e63853bb34c5667,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Day'Ron Sharpe,player_points,over,14.5,A,draftkings,-103,-199,0.6859637193331224,0.351948,,,,,,,
fbb79af02f4bfc56,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Nolan Traore,player_assists,over,5.5,A,fanduel,130,-131,0.5838509505703422,0.342857,,,,,,,
4c77f3825d4cfb0c,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Drake Powell,player_points_rebounds_assists,over,11.5,A,draftkings,101,-184,0.6674409448818898,0.341556,,,,,,,
18c538113330d1a9,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Kelly Oubre Jr,player_points_rebounds_assists,over,24.5,A,draftkings,-104,-196,0.6819965080750764,0.337762,,,,,,,
8cf5d11c7ec634fe,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Onyeka Okongwu,player_points_rebounds_assists,over,24.5,A,fanduel,-102,-190,0.6754235739339118,0.337604,,,,,,,
16973f56531f858f,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Danny Wolf,player_points,over,14.5,A,fanduel,100,-185,0.6686842105263158,0.337368,,,,,,,
262f1cbe56a0d664,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Jay Huff,player_points,over,13.5,A,fanduel,102,-179,0.6611694313318922,0.335562,,,,,,,
1e7d5f7603b19762,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Day'Ron Sharpe,player_assists,over,3.5,A,fanduel,130,-128,0.5778903276375608,0.329148,,,,,,,
a6e18a0958efdf2b,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Egor Demin,player_points,over,12.5,A,draftkings,-108,-203,0.6896245807172959,0.328166,,,,,,,
36f0aaea6c0e6d33,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Nolan Traore,player_points,over,12.5,B,draftkings,-103,-179,0.6732356355194429,0.326862,,,,,,,
6d0e92867bf9a370,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Egor Demin,player_points_rebounds_assists,over,19.5,A,draftkings,-115,-221,0.7093932683790964,0.326257,,,,,,,
7d260ff53fd4bf04,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Nolan Traore,player_threes,over,1.5,A,draftkings,152,-104,0.5251662610847598,0.323419,,,,,,,
2ad5e04544855b56,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Zaccharie Risacher,player_threes,over,1.5,A,fanduel,162,104,0.5050776699029127,0.323303,,,,,,,
c29ff8e9c1f8d32f,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Drake Powell,player_points,over,6.5,A,draftkings,-119,-228,0.7157877461706783,0.31729,,,,,,,
23a650e775979405,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Dominick Barlow,player_points_rebounds_assists,over,14.5,B,draftkings,-104,-177,0.6707751837789805,0.315751,,,,,,,
ab43f791946208ac,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Dominick Barlow,player_points,over,8.5,B,draftkings,107,-153,0.634621023342093,0.313666,,,,,,,
1cd755c3579cc86c,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Kelly Oubre Jr,player_threes,over,2.5,B,fanduel,148,-102,0.5291291397625495,0.31224,,,,,,,
bef6681e59fbc6b8,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Jarace Walker,player_threes,over,2.5,A,draftkings,141,-112,0.5442667413841413,0.311683,,,,,,,
93b9b214dfdf7e67,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Jarrett Allen,player_points_rebounds_assists,over,28.5,A,fanduel,-104,-185,0.6685000000000001,0.311288,,,,,,,
6c200871f4c66270,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,VJ Edgecombe,player_points_rebounds_assists,over,24.5,B,draftkings,-108,-184,0.6807444326617179,0.311063,,,,,,,
2bc8f96281557aa2,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Danny Wolf,player_points_rebounds_assists,over,24.5,A,draftkings,-113,-207,0.695,0.310044,,,,,,,
0ddc4749ce5f0f69,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Kam Jones,player_points_rebounds_assists,over,22.5,B,fanduel,-113,-195,0.6940000000000001,0.308159,,,,,,,
6bd91eb1f27d0df2,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Tyrese Maxey,player_points_rebounds_assists,over,42.5,B,fanduel,-113,-195,0.6940000000000001,0.308159,,,,,,,
3802e92cfa46875e,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Day'Ron Sharpe,player_points_rebounds_assists,over,29.5,B,fanduel,-115,-199,0.699155412424683,0.307117,,,,,,,
14e1ce4cb343364a,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,VJ Edgecombe,player_points_rebounds_assists,over,25.5,B,fanduel,-113,-193,0.691950399672064,0.304296,,,,,,,
4750ce6b33429087,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Kelly Oubre Jr,player_points,over,17.5,B,fanduel,102,-160,0.6455102720259847,0.303931,,,,,,,
230d3fb015630f64,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,VJ Edgecombe,player_points,over,16.5,B,fanduel,102,-160,0.6455102720259847,0.303931,,,,,,,
d6513f582473b709,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Jalen Johnson,player_points_rebounds_assists,over,41.5,B,fanduel,-104,-173,0.664740620310155,0.303914,,,,,,,
345e90281009e60c,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Nolan Traore,player_points_rebounds_assists,over,19.5,A,draftkings,-122,-228,0.7161470140416173,0.303153,,,,,,,
355f22a13bc8d6eb,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,VJ Edgecombe,player_assists,over,4.5,A,draftkings,119,-137,0.5948779363336992,0.302783,,,,,,,
4168db86ffdea10d,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Jarace Walker,player_points,over,18.5,B,draftkings,-103,-170,0.6607356355194429,0.302227,,,,,,,
753c57b9f8d15614,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Kam Jones,player_points,over,13.5,B,fanduel,-104,-172,0.663740620310155,0.301953,,,,,,,
f8576d7e82b46551,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Jalen Brunson,player_points_rebounds_assists,over,36.5,A,fanduel,-104,-180,0.661940620310155,0.298422,,,,,,,
70f570c62c4ab5e4,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Josh Hart,player_points_rebounds_assists,over,26.5,A,fanduel,-106,-185,0.6680460435296103,0.298278,,,,,,,
0c271a71efb94a6a,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Karl-Anthony Towns,player_points_rebounds_assists,over,32.5,A,fanduel,-111,-197,0.6828645958699511,0.298058,,,,,,,
6c9f679c4f1430e6,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Ziaire Williams,player_rebounds,over,3.5,B,fanduel,124,-123,0.5791398447606727,0.297273,,,,,,,
c6b30ed012b1fec9,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Kam Jones,player_threes,over,1.5,A,draftkings,130,-121,0.5637280099812851,0.296574,,,,,,,
673767677282d971,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Nickeil Alexander-Walker,player_points_rebounds_assists,over,25.5,A,fanduel,-113,-201,0.6877704018448135,0.296417,,,,,,,
995bf4614d611006,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Landry Shamet,player_threes,over,2.5,A,fanduel,124,-128,0.5784718085943649,0.295777,,,,,,,
01d1c3348dc18b46,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,VJ Edgecombe,player_points,over,15.5,B,draftkings,-103,-167,0.6568356355194429,0.29454,,,,,,,
e18e24e46812da5d,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Tyrese Maxey,player_points,over,30.5,A,draftkings,-114,-203,0.6895861135524697,0.294486,,,,,,,
ad54f76a853b6347,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Tyrese Maxey,player_rebounds,over,3.5,A,draftkings,104,-160,0.6335960784313726,0.292536,,,,,,,
489d9ac60065e4f8,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Egor Demin,player_threes,over,2.5,A,draftkings,113,-143,0.6068152671755725,0.292517,,,,,,,
91c08396c3bb5439,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Ben Sheppard,player_points,over,10.5,A,draftkings,-112,-196,0.6814542374299339,0.289896,,,,,,,
9b6d83a04e2b97fd,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Kam Jones,player_points_rebounds_assists,over,21.5,B,draftkings,-121,-205,0.7061511604358216,0.289747,,,,,,,
8f00ea5d7dc82c5b,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Ziaire Williams,player_points,over,9.5,B,fanduel,-128,-222,0.7239256198347107,0.289493,,,,,,,
68bdb90b6ca43400,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Tyrese Maxey,player_points_rebounds_assists,over,41.5,B,draftkings,-122,-207,0.708183822337494,0.288662,,,,,,,
2591f9c68146b286,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Nolan Traore,player_points,over,11.5,B,fanduel,-130,-226,0.7280897279740154,0.288159,,,,,,,
6691bc379f9227cd,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Kam Jones,player_points,over,12.5,B,draftkings,-112,-184,0.6804225527671597,0.287943,,,,,,,
331e4e4e3f220f75,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Egor Demin,player_assists,over,3.5,A,draftkings,107,-152,0.621621023342093,0.286756,,,,,,,
5ca1cffdca83e612,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Mikal Bridges,player_points_rebounds_assists,over,22.5,B,draftkings,-107,-172,0.6644800575807955,0.285489,,,,,,,
34f31bb63767e4de,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Day'Ron Sharpe,player_points_rebounds_assists,over,28.5,B,draftkings,-128,-218,0.7202688606776096,0.282979,,,,,,,
bcd29936444ef2a1,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,C.J. McCollum,player_points_rebounds_assists,over,22.5,A,draftkings,-122,-217,0.7046470140416173,0.282227,,,,,,,
76c430d0f1271d47,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Drake Powell,player_rebounds,over,2.5,A,fanduel,110,-145,0.6103866781017724,0.281812,,,,,,,
666bf8a2e55e33f8,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Nolan Traore,player_rebounds,over,2.5,A,draftkings,112,-142,0.604339363582793,0.281199,,,,,,,
9a25d18aaffb3552,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Zaccharie Risacher,player_points,over,8.5,A,fanduel,-106,-177,0.6588184165232359,0.280345,,,,,,,
d873c582d47163cc,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Jaylon Tyson,player_points,over,13.5,A,fanduel,102,-160,0.6331589092201101,0.278981,,,,,,,
63bcf0e374ce9eaa,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Dyson Daniels,player_points_rebounds_assists,over,22.5,B,draftkings,-117,-191,0.6885908202329559,0.27713,,,,,,,
58db241d72d0246c,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Corey Kispert,player_points,over,9.5,A,fanduel,-111,-188,0.6717696834946378,0.276968,,,,,,,
b2c8384c895f076b,daily-20260211T230026Z,c09c552bcc0d68d3e96c860980ae1563,Detroit Pistons @ Toronto Raptors,07:30 PM ET,Paul Reed Jr,player_points_rebounds_assists,over,24.5,B,fanduel,-102,-159,0.6446410788381743,0.276642,,,,,,,
627aaaa2f5d71e47,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,C.J. McCollum,player_assists,over,3.5,A,draftkings,126,-121,0.5647754182754183,0.276392,,,,,,,
2fa3a1b3844135a8,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Mikal Bridges,player_points_rebounds_assists,over,21.5,B,fanduel,-120,-196,0.6952711906744379,0.274664,,,,,,,
1d6453985c5e5cb0,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Grant Williams,player_points_rebounds_assists,over,18.5,A,fanduel,-104,-171,0.6498138864475304,0.274635,,,,,,,
fcdef798370e001a,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Danny Wolf,player_threes,over,1.5,A,fanduel,108,-147,0.6127175257731958,0.274452,,,,,,,
1604cd0bbab7c14f,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Dominick Barlow,player_rebounds,over,5.5,B,fanduel,130,-112,0.5540205619018215,0.274247,,,,,,,
8b5a995e17e00877,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Kelly Oubre Jr,player_rebounds,over,5.5,B,fanduel,130,-112,0.5540205619018215,0.274247,,,,,,,
97218b5599666a00,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,VJ Edgecombe,player_rebounds,over,5.5,B,fanduel,130,-112,0.5540205619018215,0.274247,,,,,,,
092902a8a9ed6015,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Kelly Oubre Jr,player_points,over,16.5,B,draftkings,-117,-189,0.6869149711054754,0.274022,,,,,,,
7d69cb0e09ff92bf,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Kyshawn George,player_points_rebounds_assists,over,23.5,A,draftkings,-106,-175,0.6553184165232359,0.273543,,,,,,,
3168d838628817c3,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,C.J. McCollum,player_points,over,16.5,A,draftkings,-108,-179,0.6610753075943998,0.273182,,,,,,,
7ee982de6dc0e3b6,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Donovan Mitchell,player_threes,over,3.5,A,fanduel,130,-116,0.5532700597717805,0.272521,,,,,,,
db2dbbe60b7c3027,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Jalen Brunson,player_rebounds,over,3.5,B,fanduel,136,-105,0.5389103295162421,0.271828,,,,,,,
dc99cbc52a5862fe,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Danny Wolf,player_rebounds,over,7.5,B,draftkings,111,-135,0.6026952351730859,0.271687,,,,,,,
9f8737d97b824eee,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Josh Hart,player_points,over,13.5,B,draftkings,-103,-159,0.6450356355194429,0.271284,,,,,,,
d1f8e4dede11a357,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Donovan Mitchell,player_points_rebounds_assists,over,37.5,A,fanduel,-108,-178,0.6600711395819285,0.271248,,,,,,,
388543345de379cc,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Jaylon Tyson,player_points_rebounds_assists,over,21.5,A,fanduel,-111,-185,0.6685000000000001,0.270752,,,,,,,
760b7c9aa056ca1e,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Jalen Johnson,player_points_rebounds_assists,over,40.5,B,draftkings,-121,-196,0.6956511604358216,0.270569,,,,,,,
a64d5e3d3dd687ec,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Mikal Bridges,player_points,over,14.5,A,fanduel,-113,-189,0.6732960374171755,0.269133,,,,,,,
d48766fbd5f6d2cf,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Nickeil Alexander-Walker,player_points,over,18.5,B,draftkings,-106,-164,0.6529887491727333,0.269016,,,,,,,
9abab5433cd90998,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Karl-Anthony Towns,player_assists,over,2.5,A,fanduel,112,-138,0.5980623271710425,0.267892,,,,,,,
733fdaeba1d7cb84,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Jay Huff,player_rebounds,over,5.5,A,fanduel,112,-138,0.5979623271710425,0.26768,,,,,,,
c0f6c0842b9d1579,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Jalen Brunson,player_points,over,26.5,A,draftkings,-111,-184,0.6668,0.267521,,,,,,,
a87e6593b9beb19b,daily-20260211T230026Z,c09c552bcc0d68d3e96c860980ae1563,Detroit Pistons @ Toronto Raptors,07:30 PM ET,Caris LeVert,player_points_rebounds_assists,over,12.5,B,draftkings,-104,-160,0.6461459112339457,0.26744,,,,,,,
7eb9fbb0ffccf8e0,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Donovan Mitchell,player_points,over,27.5,A,fanduel,100,-160,0.6336762114537445,0.267352,,,,,,,
773d56cd01579a0a,daily-20260211T230026Z,8cdd1f682ca6ed36e908ecf3b00f01bc,Indiana Pacers @ Brooklyn Nets,07:40 PM ET,Jarace Walker,player_points,over,17.5,B,fanduel,-128,-210,0.7114256198347109,0.267227,,,,,,,
77387dad6f96ed59,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Josh Hart,player_assists,over,5.5,A,fanduel,116,-132,0.5866263886863974,0.267113,,,,,,,
6b4f5ba389ef4bfc,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Landry Shamet,player_points,over,11.5,A,draftkings,-109,-179,0.6604802190857384,0.266425,,,,,,,
364dba0419fce16b,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Dyson Daniels,player_points,over,10.5,B,draftkings,-109,-169,0.6601850288945246,0.265859,,,,,,,
19a18425d4d7dfa8,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Jalen Johnson,player_points,over,22.5,A,draftkings,-120,-203,0.6902391304347826,0.265438,,,,,,,
2e18f7e69a40ae92,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Onyeka Okongwu,player_rebounds,over,7.5,A,fanduel,124,-121,0.5648711567137683,0.265311,,,,,,,
09db39868ebcaf29,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Bilal Coulibaly,player_points,over,10.5,A,fanduel,-102,-163,0.6389000542397398,0.265273,,,,,,,
936924154aac6985,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Dennis Schroder,player_points_rebounds_assists,over,14.5,A,draftkings,-113,-187,0.6706058838394475,0.264062,,,,,,,
11793d57e0c43bb9,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Landry Shamet,player_points_rebounds_assists,over,15.5,B,fanduel,-128,-208,0.7096256198347107,0.264021,,,,,,,
9df5fb6d5e6aa5e8,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,James Harden,player_points_rebounds_assists,over,35.5,B,draftkings,-107,-164,0.6522800575807955,0.261888,,,,,,,
620c1f2a82f98da2,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Mikal Bridges,player_assists,over,3.5,A,fanduel,100,-158,0.6307936218678816,0.261587,,,,,,,
683a34393ac4f6a2,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Onyeka Okongwu,player_points,over,14.5,B,draftkings,-112,-174,0.6664225527671597,0.261443,,,,,,,
83340d92e2784de8,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Tre Johnson,player_points,over,14.5,A,fanduel,-102,-162,0.6368238630283574,0.261161,,,,,,,
b893e964fb9ebea4,daily-20260211T230026Z,c09c552bcc0d68d3e96c860980ae1563,Detroit Pistons @ Toronto Raptors,07:30 PM ET,Duncan Robinson,player_points,over,11.5,A,fanduel,-102,-162,0.6361715542521995,0.259869,,,,,,,
fdc85ce88a1d09dd,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Brandon Miller,player_points_rebounds_assists,over,33.5,B,fanduel,-104,-157,0.642040620310155,0.259387,,,,,,,
95f9db8acc936509,daily-20260211T230026Z,c09c552bcc0d68d3e96c860980ae1563,Detroit Pistons @ Toronto Raptors,07:30 PM ET,Ausar Thompson,player_points,over,10.5,A,draftkings,-101,-159,0.6321329243353784,0.258007,,,,,,,
57885639e9678ed5,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Nickeil Alexander-Walker,player_rebounds,over,3.5,A,draftkings,125,-119,0.5590319148936171,0.257822,,,,,,,
f05bc7e4cc368065,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Bilal Coulibaly,player_points_rebounds_assists,over,17.5,A,fanduel,-113,-184,0.6671058838394475,0.257465,,,,,,,
a071b8b07d2cc2a4,daily-20260211T230026Z,1e29ea38e9c7789166418c9a3544bff9,Washington Wizards @ Cleveland Cavaliers,07:10 PM ET,Dennis Schroder,player_points,over,9.5,B,fanduel,104,-142,0.6163151931056496,0.257283,,,,,,,
8aa89ac3222c0343,daily-20260211T230026Z,7c66ba90233d458cdf37f776c8a9f406,Atlanta Hawks @ Charlotte Hornets,07:10 PM ET,Corey Kispert,player_threes,over,1.5,A,fanduel,-106,-169,0.6469365501519757,0.257254,,,,,,,
2b84b9e390c3ec14,daily-20260211T230026Z,fa53065fb88985857fe9cfe5372477dc,New York Knicks @ Philadelphia 76ers,07:30 PM ET,Tyrese Maxey,player_assists,over,7.5,A,fanduel,-102,-161,0.6346529859583826,0.256862,,,,,,,
